Hand,E
9S TD KS,18.5359
9S TH QC,18.3738
9S TH QD,18.3738
9S TH QS,18.4270
9S TH KC,18.5438
9S TH KD,18.5438
9S TH KH,18.5721
9S TH KS,18.5359
9S JC QD,18.3910
9S JC QH,18.3910
9S JC QS,18.4463
9S JC KD,18.5222
9S JC KH,18.5222
9S JC KS,18.5567
9S JD QC,18.3910
9S JD QH,18.3910
9S JD QS,18.4463
9S JD KC,18.5222
9S JD KH,18.5222
9S JD KS,18.5567
9S JH QC,18.3910
9S JH QD,18.3910
9S JH QS,18.4463
9S JH KC,18.5222
9S JH KD,18.5222
9S JH KS,18.5567
TC JD QH,18.3649
TC JD QS,18.3649
TC JD KC,18.5766
TC JD KH,18.5305
TC JD KS,18.5305
TC JH QD,18.3649
TC JH QS,18.3649
TC JH KC,18.5766
TC JH KD,18.5305
TC JH KS,18.5305
TC JS QD,18.3649
TC JS QH,18.3649
TC JS KC,18.5766
TC JS KD,18.5305
TC JS KH,18.5305
TD JC QH,18.3649
TD JC QS,18.3649
TD JC KD,18.5766
TD JC KH,18.5305
TD JC KS,18.5305
TD JH QC,18.3649
TD JH QS,18.3649
TD JH KC,18.5305
TD JH KD,18.5766
TD JH KS,18.5305
TD JS QC,18.3649
TD JS QH,18.3649
TD JS KC,18.5305
TD JS KD,18.5766
TD JS KH,18.5305
TH JC QD,18.3649
TH JC QS,18.3649
TH JC KD,18.5305
TH JC KH,18.5766
TH JC KS,18.5305
TH JD QC,18.3649
TH JD QS,18.3649
TH JD KC,18.5305
TH JD KH,18.5766
TH JD KS,18.5305
TH JS QC,18.3649
TH JS QD,18.3649
TH JS KC,18.5305
TH JS KD,18.5305
TH JS KH,18.5766
TS JC QD,18.3649
TS JC QH,18.3649
TS JC KD,18.5305
TS JC KH,18.5305
TS JC KS,18.5766
TS JD QC,18.3649
TS JD QH,18.3649
TS JD KC,18.5305
TS JD KH,18.5305
TS JD KS,18.5766
TS JH QC,18.3649
TS JH QD,18.3649
TS JH KC,18.5305
TS JH KD,18.5305
TS JH KS,18.5766
AC 2D 3H,18.747680020
AC 2D 3S,18.7477
AC 2D 4C,18.8162
AC 2D 4H,18.7732
AC 2D 4S,18.7732
AC 2D 5C,18.7689
AC 2D 5D,18.8665
AC 2D 5H,18.7751
AC 2D 5S,18.7751
AC 2D 6C,18.7842
AC 2D 6D,18.7731
AC 2D 6H,18.7858
AC 2D 6S,18.7858
AC 2D 7C,18.7832
AC 2D 7D,18.7825
AC 2D 7H,18.7837
AC 2D 7S,18.7837
AC 2D 8C,18.7843
AC 2D 8D,18.7839
AC 2D 8H,18.7842
AC 2D 8S,18.7842
AC 2D 9C,18.7849
AC 2D 9D,18.7850
AC 2D 9H,18.7849
AC 2D 9S,18.7849
AC 2D TC,18.7893
AC 2D TD,18.7892
AC 2D TH,18.7893
AC 2D TS,18.7893
AC 2D JC,18.7906
AC 2D JD,18.7905
AC 2D JH,18.7906
AC 2D JS,18.7906
AC 2D QC,19.3270
AC 2D QD,19.3270
AC 2D QH,19.3270
AC 2D QS,19.3270
AC 2H 3D,18.7477
AC 2H 3S,18.7477
AC 2H 4C,18.8162
AC 2H 4D,18.7732
AC 2H 4S,18.7732
AC 2H 5C,18.7689
AC 2H 5D,18.7751
AC 2H 5H,18.8665
AC 2H 5S,18.7751
AC 2H 6C,18.7842
AC 2H 6D,18.7858
AC 2H 6H,18.7731
AC 2H 6S,18.7858
AC 2H 7C,18.7832
AC 2H 7D,18.7837
AC 2H 7H,18.7825
AC 2H 7S,18.7837
AC 2H 8C,18.7843
AC 2H 8D,18.7842
AC 2H 8H,18.7839
AC 2H 8S,18.7842
AC 2H 9C,18.7849
AC 2H 9D,18.7849
AC 2H 9H,18.7850
AC 2H 9S,18.7849
AC 2H TC,18.7893
AC 2H TD,18.7893
AC 2H TH,18.7892
AC 2H TS,18.7893
AC 2H JC,18.7906
AC 2H JD,18.7906
AC 2H JH,18.7905
AC 2H JS,18.7906
AC 2H QC,19.3270
AC 2H QD,19.3270
AC 2H QH,19.3270
AC 2H QS,19.3270
AC 2S 3D,18.7477
AC 2S 3H,18.7477
AC 2S 4C,18.8162
AC 2S 4D,18.7732
AC 2S 4H,18.7732
AC 2S 5C,18.7689
AC 2S 5D,18.7751
AC 2S 5H,18.7751
AC 2S 5S,18.8665
AC 2S 6C,18.7842
AC 2S 6D,18.7858
AC 2S 6H,18.7858
AC 2S 6S,18.7731
AC 2S 7C,18.7832
AC 2S 7D,18.7837
AC 2S 7H,18.7837
AC 2S 7S,18.7825
AC 2S 8C,18.7843
AC 2S 8D,18.7842
AC 2S 8H,18.7842
AC 2S 8S,18.7839
AC 2S 9C,18.7849
AC 2S 9D,18.7849
AC 2S 9H,18.7849
AC 2S 9S,18.7850
AC 2S TC,18.7893
AC 2S TD,18.7893
AC 2S TH,18.7893
AC 2S TS,18.7892
AC 2S JC,18.7906
AC 2S JD,18.7906
AC 2S JH,18.7906
AC 2S JS,18.7905
AC 2S QC,19.3270
AC 2S QD,19.3270
AC 2S QH,19.3270
AC 2S QS,19.3270
AC 3D QC,18.7883
AC 3D QD,18.7882
AC 3D QH,18.7883
AC 3D QS,18.7883
AC 3D KC,18.9978
AC 3D KD,18.9978
AC 3D KH,18.9978
AC 3D KS,18.9978
AC 3H QC,18.7883
AC 3H QD,18.7883
AC 3H QH,18.7882
AC 3H QS,18.7883
AC 3H KC,18.9978
AC 3H KD,18.9978
AC 3H KH,18.9978
AC 3H KS,18.9978
AC 3S QC,18.7883
AC 3S QD,18.7883
AC 3S QH,18.7883
AC 3S QS,18.7882
AC 3S KC,18.9978
AC 3S KD,18.9978
AC 3S KH,18.9978
AC 3S KS,18.9978
AC 4C QC,18.8561
AC 4C QD,18.8563
AC 4C QH,18.8563
AC 4C QS,18.8563
AC 4C KC,19.0888
AC 4C KD,19.0892
AC 4C KH,19.0892
AC 4C KS,19.0892
AC 4D QC,18.8071
AC 4D QD,18.8070
AC 4D QH,18.8071
AC 4D QS,18.8071
AC 4D KC,19.0317
AC 4D KD,19.0312
AC 4D KH,19.0317
AC 4D KS,19.0317
AC 4H QC,18.8071
AC 4H QD,18.8071
AC 4H QH,18.8070
AC 4H QS,18.8071
AC 4H KC,19.0317
AC 4H KD,19.0317
AC 4H KH,19.0312
AC 4H KS,19.0317
AC 4S QC,18.8071
AC 4S QD,18.8071
AC 4S QH,18.8071
AC 4S QS,18.8070
AC 4S KC,19.0317
AC 4S KD,19.0317
AC 4S KH,19.0317
AC 4S KS,19.0312
AC 5C QC,18.7933
AC 5C QD,18.7932
AC 5C QH,18.7932
AC 5C QS,18.7932
AC 5C KC,19.0214
AC 5C KD,19.0216
AC 5C KH,19.0216
AC 5C KS,19.0216
AC 5D QC,18.8012
AC 5D QD,18.8013
AC 5D QH,18.8012
AC 5D QS,18.8012
AC 5D KC,19.0324
AC 5D KD,19.0322
AC 5D KH,19.0324
AC 5D KS,19.0324
AC 5H QC,18.8012
AC 5H QD,18.8012
AC 5H QH,18.8013
AC 5H QS,18.8012
AC 5H KC,19.0324
AC 5H KD,19.0324
AC 5H KH,19.0322
AC 5H KS,19.0324
AC 5S QC,18.8012
AC 5S QD,18.8012
AC 5S QH,18.8012
AC 5S QS,18.8013
AC 5S KC,19.0324
AC 5S KD,19.0324
AC 5S KH,19.0324
AC 5S KS,19.0322
AC 6C QC,18.7975
AC 6C QD,18.7978
AC 6C QH,18.7978
AC 6C QS,18.7978
AC 6C KC,19.0320
AC 6C KD,19.0320
AC 6C KH,19.0320
AC 6C KS,19.0320
AC 6D QC,18.8004
AC 6D QD,18.8001
AC 6D QH,18.8004
AC 6D QS,18.8004
AC 6D KC,19.0370
AC 6D KD,19.0372
AC 6D KH,19.0370
AC 6D KS,19.0370
AC 6H QC,18.8004
AC 6H QD,18.8004
AC 6H QH,18.8001
AC 6H QS,18.8004
AC 6H KC,19.0370
AC 6H KD,19.0370
AC 6H KH,19.0372
AC 6H KS,19.0370
AC 6S QC,18.8004
AC 6S QD,18.8004
AC 6S QH,18.8004
AC 6S QS,18.8001
AC 6S KC,19.0370
AC 6S KD,19.0370
AC 6S KH,19.0370
AC 6S KS,19.0372
AC 7C QC,18.7984
AC 7C QD,18.7993
AC 7C QH,18.7993
AC 7C QS,18.7993
AC 7C KC,19.0344
AC 7C KD,19.0350
AC 7C KH,19.0350
AC 7C KS,19.0350
AC 7D QC,18.7997
AC 7D QD,18.7987
AC 7D QH,18.7997
AC 7D QS,18.7997
AC 7D KC,19.0355
AC 7D KD,19.0350
AC 7D KH,19.0355
AC 7D KS,19.0355
AC 7H QC,18.7997
AC 7H QD,18.7997
AC 7H QH,18.7987
AC 7H QS,18.7997
AC 7H KC,19.0355
AC 7H KD,19.0355
AC 7H KH,19.0350
AC 7H KS,19.0355
AC 7S QC,18.7997
AC 7S QD,18.7997
AC 7S QH,18.7997
AC 7S QS,18.7987
AC 7S KC,19.0355
AC 7S KD,19.0355
AC 7S KH,19.0355
AC 7S KS,19.0350
AC 8C QC,18.7882
AC 8C QD,18.8018
AC 8C QH,18.8018
AC 8C QS,18.8018
AC 8C KC,19.0320
AC 8C KD,19.0372
AC 8C KH,19.0372
AC 8C KS,19.0372
AC 8D QC,18.8017
AC 8D QD,18.7882
AC 8D QH,18.8017
AC 8D QS,18.8017
AC 8D KC,19.0370
AC 8D KD,19.0320
AC 8D KH,19.0370
AC 8D KS,19.0370
AC 8H QC,18.8017
AC 8H QD,18.8017
AC 8H QH,18.7882
AC 8H QS,18.8017
AC 8H KC,19.0370
AC 8H KD,19.0370
AC 8H KH,19.0320
AC 8H KS,19.0370
AC 8S QC,18.8017
AC 8S QD,18.8017
AC 8S QH,18.8017
AC 8S QS,18.7882
AC 8S KC,19.0370
AC 8S KD,19.0370
AC 8S KH,19.0370
AC 8S KS,19.0320
AC 9C QC,18.8810
AC 9C QD,18.7913
AC 9C QH,18.7913
AC 9C QS,18.7913
AC 9C KC,19.0214
AC 9C KD,19.0322
AC 9C KH,19.0322
AC 9C KS,19.0322
AC 9D QC,18.7913
AC 9D QD,18.8810
AC 9D QH,18.7913
AC 9D QS,18.7913
AC 9D KC,19.0324
AC 9D KD,19.0216
AC 9D KH,19.0324
AC 9D KS,19.0324
AC 9H QC,18.7913
AC 9H QD,18.7913
AC 9H QH,18.8810
AC 9H QS,18.7913
AC 9H KC,19.0324
AC 9H KD,19.0324
AC 9H KH,19.0216
AC 9H KS,19.0324
AC 9S QC,18.7913
AC 9S QD,18.7913
AC 9S QH,18.7913
AC 9S QS,18.8810
AC 9S KC,19.0324
AC 9S KD,19.0324
AC 9S KH,19.0324
AC 9S KS,19.0216
AC TC QD,18.7861
AC TC QH,18.7861
AC TC QS,18.7861
AC TC KC,19.0888
AC TC KD,19.0312
AC TC KH,19.0312
AC TC KS,19.0312
AC TD QC,18.7862
AC TD QH,18.7862
AC TD QS,18.7862
AC TD KC,19.0317
AC TD KD,19.0892
AC TD KH,19.0317
AC TD KS,19.0317
AC TH QC,18.7862
AC TH QD,18.7862
AC TH QS,18.7862
AC TH KC,19.0317
AC TH KD,19.0317
AC TH KH,19.0892
AC TH KS,19.0317
AC TS QC,18.7862
AC TS QD,18.7862
AC TS QH,18.7862
AC TS KC,19.0317
AC TS KD,19.0317
AC TS KH,19.0317
AC TS KS,19.0892
AC JC QD,18.7979
AC JC QH,18.7979
AC JC QS,18.7979
AC JC KD,18.9978
AC JC KH,18.9978
AC JC KS,18.9978
AC JD QC,18.7979
AC JD QH,18.7979
AC JD QS,18.7979
AC JD KC,18.9978
AC JD KH,18.9978
AC JD KS,18.9978
AC JH QC,18.7979
AC JH QD,18.7979
AC JH QS,18.7979
AC JH KC,18.9978
AC JH KD,18.9978
AC JH KS,18.9978
AC JS QC,18.7979
AC JS QD,18.7979
AC JS QH,18.7979
AC JS KC,18.9978
AC JS KD,18.9978
AC JS KH,18.9978
AD 2C 3H,18.7477
AD 2C 3S,18.7477
AD 2C 4D,18.8162
AD 2C 4H,18.7732
AD 2C 4S,18.7732
AD 2C 5C,18.8665
AD 2C 5D,18.7689
AD 2C 5H,18.7751
AD 2C 5S,18.7751
AD 2C 6C,18.7731
AD 2C 6D,18.7842
AD 2C 6H,18.7858
AD 2C 6S,18.7858
AD 2C 7C,18.7825
AD 2C 7D,18.7832
AD 2C 7H,18.7837
AD 2C 7S,18.7837
AD 2C 8C,18.7839
AD 2C 8D,18.7843
AD 2C 8H,18.7842
AD 2C 8S,18.7842
AD 2C 9C,18.7850
AD 2C 9D,18.7849
AD 2C 9H,18.7849
AD 2C 9S,18.7849
AD 2C TC,18.7892
AD 2C TD,18.7893
AD 2C TH,18.7893
AD 2C TS,18.7893
AD 2C JC,18.7905
AD 2C JD,18.7906
AD 2C JH,18.7906
AD 2C JS,18.7906
AD 2C QC,19.3270
AD 2C QD,19.3270
AD 2C QH,19.3270
AD 2C QS,19.3270
AD 2H 3C,18.7477
AD 2H 3S,18.7477
AD 2H 4C,18.7732
AD 2H 4D,18.8162
AD 2H 4S,18.7732
AD 2H 5C,18.7751
AD 2H 5D,18.7689
AD 2H 5H,18.8665
AD 2H 5S,18.7751
AD 2H 6C,18.7858
AD 2H 6D,18.7842
AD 2H 6H,18.7731
AD 2H 6S,18.7858
AD 2H 7C,18.7837
AD 2H 7D,18.7832
AD 2H 7H,18.7825
AD 2H 7S,18.7837
AD 2H 8C,18.7842
AD 2H 8D,18.7843
AD 2H 8H,18.7839
AD 2H 8S,18.7842
AD 2H 9C,18.7849
AD 2H 9D,18.7849
AD 2H 9H,18.7850
AD 2H 9S,18.7849
AD 2H TC,18.7893
AD 2H TD,18.7893
AD 2H TH,18.7892
AD 2H TS,18.7893
AD 2H JC,18.7906
AD 2H JD,18.7906
AD 2H JH,18.7905
AD 2H JS,18.7906
AD 2H QC,19.3270
AD 2H QD,19.3270
AD 2H QH,19.3270
AD 2H QS,19.3270
AD 2S 3C,18.7477
AD 2S 3H,18.7477
AD 2S 4C,18.7732
AD 2S 4D,18.8162
AD 2S 4H,18.7732
AD 2S 5C,18.7751
AD 2S 5D,18.7689
AD 2S 5H,18.7751
AD 2S 5S,18.8665
AD 2S 6C,18.7858
AD 2S 6D,18.7842
AD 2S 6H,18.7858
AD 2S 6S,18.7731
AD 2S 7C,18.7837
AD 2S 7D,18.7832
AD 2S 7H,18.7837
AD 2S 7S,18.7825
AD 2S 8C,18.7842
AD 2S 8D,18.7843
AD 2S 8H,18.7842
AD 2S 8S,18.7839
AD 2S 9C,18.7849
AD 2S 9D,18.7849
AD 2S 9H,18.7849
AD 2S 9S,18.7850
AD 2S TC,18.7893
AD 2S TD,18.7893
AD 2S TH,18.7893
AD 2S TS,18.7892
AD 2S JC,18.7906
AD 2S JD,18.7906
AD 2S JH,18.7906
AD 2S JS,18.7905
AD 2S QC,19.3270
AD 2S QD,19.3270
AD 2S QH,19.3270
AD 2S QS,19.3270
AD 3C QC,18.7882
AD 3C QD,18.7883
AD 3C QH,18.7883
AD 3C QS,18.7883
AD 3C KC,18.9978
AD 3C KD,18.9978
AD 3C KH,18.9978
AD 3C KS,18.9978
AD 3H QC,18.7883
AD 3H QD,18.7883
AD 3H QH,18.7882
AD 3H QS,18.7883
AD 3H KC,18.9978
AD 3H KD,18.9978
AD 3H KH,18.9978
AD 3H KS,18.9978
AD 3S QC,18.7883
AD 3S QD,18.7883
AD 3S QH,18.7883
AD 3S QS,18.7882
AD 3S KC,18.9978
AD 3S KD,18.9978
AD 3S KH,18.9978
AD 3S KS,18.9978
AD 4C QC,18.8070
AD 4C QD,18.8071
AD 4C QH,18.8071
AD 4C QS,18.8071
AD 4C KC,19.0312
AD 4C KD,19.0317
AD 4C KH,19.0317
AD 4C KS,19.0317
AD 4D QC,18.8563
AD 4D QD,18.8561
AD 4D QH,18.8563
AD 4D QS,18.8563
AD 4D KC,19.0892
AD 4D KD,19.0888
AD 4D KH,19.0892
AD 4D KS,19.0892
AD 4H QC,18.8071
AD 4H QD,18.8071
AD 4H QH,18.8070
AD 4H QS,18.8071
AD 4H KC,19.0317
AD 4H KD,19.0317
AD 4H KH,19.0312
AD 4H KS,19.0317
AD 4S QC,18.8071
AD 4S QD,18.8071
AD 4S QH,18.8071
AD 4S QS,18.8070
AD 4S KC,19.0317
AD 4S KD,19.0317
AD 4S KH,19.0317
AD 4S KS,19.0312
AD 5C QC,18.8013
AD 5C QD,18.8012
AD 5C QH,18.8012
AD 5C QS,18.8012
AD 5C KC,19.0322
AD 5C KD,19.0324
AD 5C KH,19.0324
AD 5C KS,19.0324
AD 5D QC,18.7932
AD 5D QD,18.7933
AD 5D QH,18.7932
AD 5D QS,18.7932
AD 5D KC,19.0216
AD 5D KD,19.0214
AD 5D KH,19.0216
AD 5D KS,19.0216
AD 5H QC,18.8012
AD 5H QD,18.8012
AD 5H QH,18.8013
AD 5H QS,18.8012
AD 5H KC,19.0324
AD 5H KD,19.0324
AD 5H KH,19.0322
AD 5H KS,19.0324
AD 5S QC,18.8012
AD 5S QD,18.8012
AD 5S QH,18.8012
AD 5S QS,18.8013
AD 5S KC,19.0324
AD 5S KD,19.0324
AD 5S KH,19.0324
AD 5S KS,19.0322
AD 6C QC,18.8001
AD 6C QD,18.8004
AD 6C QH,18.8004
AD 6C QS,18.8004
AD 6C KC,19.0372
AD 6C KD,19.0370
AD 6C KH,19.0370
AD 6C KS,19.0370
AD 6D QC,18.7978
AD 6D QD,18.7975
AD 6D QH,18.7978
AD 6D QS,18.7978
AD 6D KC,19.0320
AD 6D KD,19.0320
AD 6D KH,19.0320
AD 6D KS,19.0320
AD 6H QC,18.8004
AD 6H QD,18.8004
AD 6H QH,18.8001
AD 6H QS,18.8004
AD 6H KC,19.0370
AD 6H KD,19.0370
AD 6H KH,19.0372
AD 6H KS,19.0370
AD 6S QC,18.8004
AD 6S QD,18.8004
AD 6S QH,18.8004
AD 6S QS,18.8001
AD 6S KC,19.0370
AD 6S KD,19.0370
AD 6S KH,19.0370
AD 6S KS,19.0372
AD 7C QC,18.7987
AD 7C QD,18.7997
AD 7C QH,18.7997
AD 7C QS,18.7997
AD 7C KC,19.0350
AD 7C KD,19.0355
AD 7C KH,19.0355
AD 7C KS,19.0355
AD 7D QC,18.7993
AD 7D QD,18.7984
AD 7D QH,18.7993
AD 7D QS,18.7993
AD 7D KC,19.0350
AD 7D KD,19.0344
AD 7D KH,19.0350
AD 7D KS,19.0350
AD 7H QC,18.7997
AD 7H QD,18.7997
AD 7H QH,18.7987
AD 7H QS,18.7997
AD 7H KC,19.0355
AD 7H KD,19.0355
AD 7H KH,19.0350
AD 7H KS,19.0355
AD 7S QC,18.7997
AD 7S QD,18.7997
AD 7S QH,18.7997
AD 7S QS,18.7987
AD 7S KC,19.0355
AD 7S KD,19.0355
AD 7S KH,19.0355
AD 7S KS,19.0350
AD 8C QC,18.7882
AD 8C QD,18.8017
AD 8C QH,18.8017
AD 8C QS,18.8017
AD 8C KC,19.0320
AD 8C KD,19.0370
AD 8C KH,19.0370
AD 8C KS,19.0370
AD 8D QC,18.8018
AD 8D QD,18.7882
AD 8D QH,18.8018
AD 8D QS,18.8018
AD 8D KC,19.0372
AD 8D KD,19.0320
AD 8D KH,19.0372
AD 8D KS,19.0372
AD 8H QC,18.8017
AD 8H QD,18.8017
AD 8H QH,18.7882
AD 8H QS,18.8017
AD 8H KC,19.0370
AD 8H KD,19.0370
AD 8H KH,19.0320
AD 8H KS,19.0370
AD 8S QC,18.8017
AD 8S QD,18.8017
AD 8S QH,18.8017
AD 8S QS,18.7882
AD 8S KC,19.0370
AD 8S KD,19.0370
AD 8S KH,19.0370
AD 8S KS,19.0320
AD 9C QC,18.8810
AD 9C QD,18.7913
AD 9C QH,18.7913
AD 9C QS,18.7913
AD 9C KC,19.0216
AD 9C KD,19.0324
AD 9C KH,19.0324
AD 9C KS,19.0324
AD 9D QC,18.7913
AD 9D QD,18.8810
AD 9D QH,18.7913
AD 9D QS,18.7913
AD 9D KC,19.0322
AD 9D KD,19.0214
AD 9D KH,19.0322
AD 9D KS,19.0322
AD 9H QC,18.7913
AD 9H QD,18.7913
AD 9H QH,18.8810
AD 9H QS,18.7913
AD 9H KC,19.0324
AD 9H KD,19.0324
AD 9H KH,19.0216
AD 9H KS,19.0324
AD 9S QC,18.7913
AD 9S QD,18.7913
AD 9S QH,18.7913
AD 9S QS,18.8810
AD 9S KC,19.0324
AD 9S KD,19.0324
AD 9S KH,19.0324
AD 9S KS,19.0216
AD TC QD,18.7862
AD TC QH,18.7862
AD TC QS,18.7862
AD TC KC,19.0892
AD TC KD,19.0317
AD TC KH,19.0317
AD TC KS,19.0317
AD TD QC,18.7861
AD TD QH,18.7861
AD TD QS,18.7861
AD TD KC,19.0312
AD TD KD,19.0888
AD TD KH,19.0312
AD TD KS,19.0312
AD TH QC,18.7862
AD TH QD,18.7862
AD TH QS,18.7862
AD TH KC,19.0317
AD TH KD,19.0317
AD TH KH,19.0892
AD TH KS,19.0317
AD TS QC,18.7862
AD TS QD,18.7862
AD TS QH,18.7862
AD TS KC,19.0317
AD TS KD,19.0317
AD TS KH,19.0317
AD TS KS,19.0892
AD JC QD,18.7979
AD JC QH,18.7979
AD JC QS,18.7979
AD JC KD,18.9978
AD JC KH,18.9978
AD JC KS,18.9978
AD JD QC,18.7979
AD JD QH,18.7979
AD JD QS,18.7979
AD JD KC,18.9978
AD JD KH,18.9978
AD JD KS,18.9978
AD JH QC,18.7979
AD JH QD,18.7979
AD JH QS,18.7979
AD JH KC,18.9978
AD JH KD,18.9978
AD JH KS,18.9978
AD JS QC,18.7979
AD JS QD,18.7979
AD JS QH,18.7979
AD JS KC,18.9978
AD JS KD,18.9978
AD JS KH,18.9978
AH 2C 3D,18.7477
AH 2C 3S,18.7477
AH 2C 4D,18.7732
AH 2C 4H,18.8162
AH 2C 4S,18.7732
AH 2C 5C,18.8665
AH 2C 5D,18.7751
AH 2C 5H,18.7689
AH 2C 5S,18.7751
AH 2C 6C,18.7731
AH 2C 6D,18.7858
AH 2C 6H,18.7842
AH 2C 6S,18.7858
AH 2C 7C,18.7825
AH 2C 7D,18.7837
AH 2C 7H,18.7832
AH 2C 7S,18.7837
AH 2C 8C,18.7839
AH 2C 8D,18.7842
AH 2C 8H,18.7843
AH 2C 8S,18.7842
AH 2C 9C,18.7850
AH 2C 9D,18.7849
AH 2C 9H,18.7849
AH 2C 9S,18.7849
AH 2C TC,18.7892
AH 2C TD,18.7893
AH 2C TH,18.7893
AH 2C TS,18.7893
AH 2C JC,18.7905
AH 2C JD,18.7906
AH 2C JH,18.7906
AH 2C JS,18.7906
AH 2C QC,19.3270
AH 2C QD,19.3270
AH 2C QH,19.3270
AH 2C QS,19.3270
AH 2D 3C,18.7477
AH 2D 3S,18.7477
AH 2D 4C,18.7732
AH 2D 4H,18.8162
AH 2D 4S,18.7732
AH 2D 5C,18.7751
AH 2D 5D,18.8665
AH 2D 5H,18.7689
AH 2D 5S,18.7751
AH 2D 6C,18.7858
AH 2D 6D,18.7731
AH 2D 6H,18.7842
AH 2D 6S,18.7858
AH 2D 7C,18.7837
AH 2D 7D,18.7825
AH 2D 7H,18.7832
AH 2D 7S,18.7837
AH 2D 8C,18.7842
AH 2D 8D,18.7839
AH 2D 8H,18.7843
AH 2D 8S,18.7842
AH 2D 9C,18.7849
AH 2D 9D,18.7850
AH 2D 9H,18.7849
AH 2D 9S,18.7849
AH 2D TC,18.7893
AH 2D TD,18.7892
AH 2D TH,18.7893
AH 2D TS,18.7893
AH 2D JC,18.7906
AH 2D JD,18.7905
AH 2D JH,18.7906
AH 2D JS,18.7906
AH 2D QC,19.3270
AH 2D QD,19.3270
AH 2D QH,19.3270
AH 2D QS,19.3270
AH 2S 3C,18.7477
AH 2S 3D,18.7477
AH 2S 4C,18.7732
AH 2S 4D,18.7732
AH 2S 4H,18.8162
AH 2S 5C,18.7751
AH 2S 5D,18.7751
AH 2S 5H,18.7689
AH 2S 5S,18.8665
AH 2S 6C,18.7858
AH 2S 6D,18.7858
AH 2S 6H,18.7842
AH 2S 6S,18.7731
AH 2S 7C,18.7837
AH 2S 7D,18.7837
AH 2S 7H,18.7832
AH 2S 7S,18.7825
AH 2S 8C,18.7842
AH 2S 8D,18.7842
AH 2S 8H,18.7843
AH 2S 8S,18.7839
AH 2S 9C,18.7849
AH 2S 9D,18.7849
AH 2S 9H,18.7849
AH 2S 9S,18.7850
AH 2S TC,18.7893
AH 2S TD,18.7893
AH 2S TH,18.7893
AH 2S TS,18.7892
AH 2S JC,18.7906
AH 2S JD,18.7906
AH 2S JH,18.7906
AH 2S JS,18.7905
AH 2S QC,19.3270
AH 2S QD,19.3270
AH 2S QH,19.3270
AH 2S QS,19.3270
AH 3C QC,18.7882
AH 3C QD,18.7883
AH 3C QH,18.7883
AH 3C QS,18.7883
AH 3C KC,18.9978
AH 3C KD,18.9978
AH 3C KH,18.9978
AH 3C KS,18.9978
AH 3D QC,18.7883
AH 3D QD,18.7882
AH 3D QH,18.7883
AH 3D QS,18.7883
AH 3D KC,18.9978
AH 3D KD,18.9978
AH 3D KH,18.9978
AH 3D KS,18.9978
AH 3S QC,18.7883
AH 3S QD,18.7883
AH 3S QH,18.7883
AH 3S QS,18.7882
AH 3S KC,18.9978
AH 3S KD,18.9978
AH 3S KH,18.9978
AH 3S KS,18.9978
AH 4C QC,18.8070
AH 4C QD,18.8071
AH 4C QH,18.8071
AH 4C QS,18.8071
AH 4C KC,19.0312
AH 4C KD,19.0317
AH 4C KH,19.0317
AH 4C KS,19.0317
AH 4D QC,18.8071
AH 4D QD,18.8070
AH 4D QH,18.8071
AH 4D QS,18.8071
AH 4D KC,19.0317
AH 4D KD,19.0312
AH 4D KH,19.0317
AH 4D KS,19.0317
AH 4H QC,18.8563
AH 4H QD,18.8563
AH 4H QH,18.8561
AH 4H QS,18.8563
AH 4H KC,19.0892
AH 4H KD,19.0892
AH 4H KH,19.0888
AH 4H KS,19.0892
AH 4S QC,18.8071
AH 4S QD,18.8071
AH 4S QH,18.8071
AH 4S QS,18.8070
AH 4S KC,19.0317
AH 4S KD,19.0317
AH 4S KH,19.0317
AH 4S KS,19.0312
AH 5C QC,18.8013
AH 5C QD,18.8012
AH 5C QH,18.8012
AH 5C QS,18.8012
AH 5C KC,19.0322
AH 5C KD,19.0324
AH 5C KH,19.0324
AH 5C KS,19.0324
AH 5D QC,18.8012
AH 5D QD,18.8013
AH 5D QH,18.8012
AH 5D QS,18.8012
AH 5D KC,19.0324
AH 5D KD,19.0322
AH 5D KH,19.0324
AH 5D KS,19.0324
AH 5H QC,18.7932
AH 5H QD,18.7932
AH 5H QH,18.7933
AH 5H QS,18.7932
AH 5H KC,19.0216
AH 5H KD,19.0216
AH 5H KH,19.0214
AH 5H KS,19.0216
AH 5S QC,18.8012
AH 5S QD,18.8012
AH 5S QH,18.8012
AH 5S QS,18.8013
AH 5S KC,19.0324
AH 5S KD,19.0324
AH 5S KH,19.0324
AH 5S KS,19.0322
AH 6C QC,18.8001
AH 6C QD,18.8004
AH 6C QH,18.8004
AH 6C QS,18.8004
AH 6C KC,19.0372
AH 6C KD,19.0370
AH 6C KH,19.0370
AH 6C KS,19.0370
AH 6D QC,18.8004
AH 6D QD,18.8001
AH 6D QH,18.8004
AH 6D QS,18.8004
AH 6D KC,19.0370
AH 6D KD,19.0372
AH 6D KH,19.0370
AH 6D KS,19.0370
AH 6H QC,18.7978
AH 6H QD,18.7978
AH 6H QH,18.7975
AH 6H QS,18.7978
AH 6H KC,19.0320
AH 6H KD,19.0320
AH 6H KH,19.0320
AH 6H KS,19.0320
AH 6S QC,18.8004
AH 6S QD,18.8004
AH 6S QH,18.8004
AH 6S QS,18.8001
AH 6S KC,19.0370
AH 6S KD,19.0370
